,Question,Category,Answer,answer_class
131,Как часто обновляется расписание курсов?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
132,Где я могу найти актуальное расписание занятий?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
133,Есть ли возможность получить предварительное уведомление о будущих уроках?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
134,Каковы условия изменения расписания занятий?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
135,Существует ли возможность самостоятельного выбора времени уроков?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
136,"Что делать в случае, если необходимо изменить дату или время урока?",Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
137,Какие форматы обучения используются в вашей программе?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
138,"Могу ли я выбирать, в каком формате осваивать материал: видеоуроки, вебинары или практические занятия?",Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
139,Есть ли возможность задавать вопросы преподавателям в ходе обучения?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
140,Как оцениваются знания студентов на курсах?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
141,"Какие виды курсов доступны для студентов: подготовительные, интерактивные или курс смешанного формата?",Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
142,Насколько важно участие в вебинарах по расписанию для успешного прохождения обучения?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
143,Есть ли возможность получения дополнительной помощи или консультаций от наставников?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
144,Какие виды заданий предусмотрены для самопроверки и закрепления материала?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
145,Как часто обновляется программа обучения и добавляются ли новые курсы?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
146,Какова роль ревьюеров при проверке работ студентов на курсах смешанного формата?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
147,Какие форматы обучения используются на курсе?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
148,Какие типы занятий предусмотрены на курсе?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
149,Есть ли на курсе видеоуроки с предзаписанным материалом?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
150,Как проходят вебинарные курсы на платформе?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
151,Как организованы курсы смешанного формата?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
152,Есть ли на курсе домашние задания для самопроверки?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
153,Насколько гибкий график занятий на курсе?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
154,Какие возможности для консультаций предоставляет курс?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
