,Question,Category,Answer,answer_class
69,Какие документы необходимо предоставить для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
70,Что означает успешная итоговая аттестация для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
71,Сколько времени занимает подготовка удостоверения после итоговой аттестации?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
72,Какие виды итоговых испытаний могут быть проведены для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
73,В какой срок после итоговой аттестации можно обратиться за удостоверением?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
74,Какие документы требуется предоставить при зачислении для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
75,"Что делать, если не все промежуточные аттестации сданы до даты итоговой аттестации?",Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
76,Возможно ли получить удостоверение без диплома СПО или ВО?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
77,Кто может получить удостоверение после оплаты обучения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
78,"Что необходимо сделать для того, чтобы получить удостоверение?",Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
79,Какие документы нужно предоставить для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
80,"Я могу получить удостоверение, если у меня только среднее образование?",Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
81,Какие способы итоговой аттестации могут быть использованы для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
82,Сколько времени занимает подготовка удостоверения после итоговой аттестации?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
83,Нужно ли обращаться к куратору после сдачи итоговой аттестации для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
84,"Что делать, если не удалось успешно сдать итоговую аттестацию?",Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
85,Какие виды документов являются обязательными для предоставления при зачислении?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
86,Как я могу получить свой диплом или удостоверение?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
87,Сколько времени занимает отправка диплома по почте?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
88,Есть ли дополнительные услуги доставки диплома?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
89,Как я могу узнать статус доставки моего диплома?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
90,"Можно ли получить копию диплома, если оригинал потеряется?",Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
91,Какая информация должна быть указана на документе для доставки?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
92,Возможна ли доставка диплома за пределы России?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
93,Какие дополнительные документы могут понадобиться для получения диплома?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
94,"Как узнать, если диплом был доставлен, но я его не получил?",Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
95,Какая компания занимается доставкой дипломов и удостоверений?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
96,Как получить удостоверение об образовании?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
97,Каким образом осуществляется отправка документов Почтой России?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
98,"Что нужно делать, чтобы получить диплом?",Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
99,Какие документы требуются для получения удостоверения?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
100,Какой срок идет доставка документов Почтой России?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
101,Есть ли способы отслеживания отправки документов?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
102,"Можно ли получить диплом лично, а не через почту?",Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
103,Как оформить доверенность на получение документов другим лицом?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
104,"Я потерял удостоверение, как его восстановить?",Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
105,"Какие действия нужно предпринять, если документы были утеряны при отправке?",Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
106,Где обычно проводятся уроки: на специальной платформе или в оффлайн формате?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
107,"Какие платформы чаще всего используются для уроков: Zoom, Skype или еще что-то?",Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
108,"Как часто проходят уроки: ежедневно, несколько раз в неделю или по расписанию?",Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
109,"Есть ли возможность записи уроков для просмотра позже, если пропустил занятие?",Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
110,"Каким образом дистанционные уроки организуются: через видео-связь, чат или другие способы общения?",Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
111,Какой формат уроков более популярен: групповые занятия или индивидуальные уроки?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
112,"На какие предметы уроков можно записаться: математика, иностранные языки, программирование и т.д.?",Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
113,Какие платформы используются для проведения уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
114,В каком формате проходят уроки обычно?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
115,Где можно найти расписание уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
116,Сколько часов в неделю обычно проходят занятия?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
117,Какие возможности для интерактивного обучения предоставляются на платформах?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
118,Есть ли доступ к дополнительным материалам для подготовки к урокам?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
119,Как проводится оценка знаний после завершения урока?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
120,Через какую платформу обычно проходят уроки - Zoom или livedigital?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
121,Есть ли возможность пропустить урок и посмотреть запись позже?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
122,Как часто обновляется расписание уроков на платформе?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
123,Можно ли задать вопрос преподавателю во время урока?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
124,Какие дополнительные материалы доступны для изучения после урока?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
125,На каких языках доступны уроки на указанных платформах?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
126,Как часто проводятся тестирования знаний после уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
127,Какие дополнительные материалы доступны для изучения курсов?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
128,Как часто проходят проверочные тесты по окончании каждого курса?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
129,Какие возможности предоставляются для общения с преподавателями во время уроков?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
130,Какой формат обучения предпочтителен: онлайн лекции или офлайн занятия?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
131,Есть ли возможность получить обратную связь по результатам выполнения заданий?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
132,Как часто обновляется учебный материал в рамках каждого курса?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
133,Как долго доступны материалы после окончания курса?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
134,Какой порядок следования уроков на курсе?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
135,Когда стоит ожидать появления расписания занятий?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
136,В каком разделе можно найти информацию о расписании курсов?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
137,Есть ли возможность узнать расписание занятий заранее?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
138,Какова частота обновления расписания курсов?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
139,Как узнать время и дату проведения уроков?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
140,Какие способы оповещения о расписании доступны студентам?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
141,Какие форматы обучения используются в курсах?,Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
