,Question,Category,Answer,answer_class
64,"Можно ли получить диплом, если не были сданы все промежуточные аттестации?",Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

итоговый экзамен;
защита проекта;
другие формы итоговой аттестационной работы.
Мы подготовим диплом в течение 30 дней от даты итоговой аттестации. Чтобы его получить, обратитесь к куратору.",2
65,Какие документы необходимо предоставить для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
66,Какие условия необходимо выполнить для успешной сдачи итоговой аттестации?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
67,Сколько времени занимает процесс подготовки удостоверения после итоговой аттестации?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
68,Какие виды итоговых испытаний могут быть проведены для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
69,"Есть ли возможность получить удостоверение, если обучение было оплачено до 3 декабря 2019 года?",Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
70,Какие требования к образованию студента для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
71,Как часто проводятся итоговые аттестации для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
72,Какова роль куратора в процессе получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
73,Что делать в случае несдачи промежуточных аттестаций перед итоговой?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
74,Можно ли получить удостоверение без защиты индивидуального проекта или работы?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
75,Какие требования нужно выполнить для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
76,Какие типы итоговой аттестации могут быть проведены для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
77,Как долго занимает процесс подготовки удостоверения после итоговой аттестации?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
78,Какие документы необходимы для предоставления при зачислении?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
79,Какие документы можно использовать в качестве подтверждения образования для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
80,"Что делать, если не все промежуточные аттестации сданы до даты итоговой аттестации?",Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
81,Какие условия оплаты обучения должны быть выполнены для получения удостоверения?,Документы,"Можем его выдать, если вы:

оплатили обучение после 3 декабря 2019 года;
имеете среднее или высшее профессиональное образование — подойдут диплом СПО или ВО. Если вы ещё не закончили СУЗ или ВУЗ, подойдёт справка из образовательного учреждения;
при зачислении предоставили пакет документов — паспорт, диплом, СНИЛС, сведения о смене ФИО (при наличии), сведения о признании иностранного диплома (при наличии);
сдали все промежуточные аттестации до даты итоговой аттестации;
успешно сдали итоговую аттестацию.
Итоговой аттестацией может быть:

тестирование по всем темам программы;
защита индивидуального проекта, итоговой работы или портфолио;
защита командного проекта;
другие виды итоговых испытаний.
Мы подготовим удостоверение в течение 30 дней от даты итоговой аттестации. Чтобы получить его, обратитесь к куратору.",3
82,Как я могу получить свой диплом или удостоверение?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
83,Есть ли возможность получить диплом или удостоверение в электронном формате?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
84,Как долго занимает процесс отправки диплома или удостоверения Почтой России?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
85,Могу ли я выбрать способ доставки диплома или удостоверения?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
86,Какие документы мне нужно предоставить для получения диплома?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
87,Есть ли дополнительные возможности отслеживания доставки диплома или удостоверения?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
88,"Какие форматы предоставляются для диплома или удостоверения (бумажный, электронный и т. д.)?",Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
89,Как получить свидетельство о рождении через почту?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
90,Как заказать загранпаспорт на дом?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
91,"Что делать, если утеряно удостоверение личности?",Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
92,Как оформить доверенность на получение паспорта другим лицом?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
93,Как получить справку о несудимости удаленно?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
94,Как заказать военный билет через интернет?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
95,Как оформить свидетельство о браке без посещения ЗАГСа?,Документы,Диплом или удостоверение отправим бесплатно Почтой России.,4
96,Какие платформы используются для проведения онлайн уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
97,Какие основные места проведения уроков в онлайн формате?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
98,Где обычно предоставляются материалы для онлайн обучения?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
99,Какие сервисы позволяют проводить интерактивные уроки?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
100,Где можно найти расписание проведения уроков онлайн?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
101,Каким образом студенты могут подключиться к онлайн урокам?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
102,Какие способы проведения уроков наиболее популярны среди преподавателей?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
103,Какие платформы используются для проведения уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
104,Как часто проходят уроки?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
105,Какие дисциплины обычно преподают на уроках?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
106,Каковы типичные длительность и расписание уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
107,"Могут ли уроки быть проведены лично, а не онлайн?",Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
108,Существует ли возможность записи уроков для последующего просмотра?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
109,Каким образом учителя и студенты взаимодействуют во время уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
110,Какие дополнительные материалы могут быть использованы во время уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
111,Каким образом студенты могут задавать вопросы преподавателям?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
112,Есть ли система оценивания успеваемости студентов на уроках?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
113,Какова типичная платформа для проведения уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
114,Есть ли возможность выбора платформы для участия в уроках?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
115,Как узнать расписание уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
116,Возможно ли проведение уроков в реальном времени?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
117,Какие дополнительные материалы используются на уроках?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
118,Как часто обновляется расписание уроков?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
119,Как происходит регистрация на уроки?,Организация уроков,Обычно уроки проходят на одной из платформ — Zoom или livedigital.,5
120,Каков порядок прохождения курсов в программе обучения?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
121,Где можно найти расписание курсов?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
122,Есть ли определенный временной график для прохождения каждого курса?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
123,Каково количество уроков в каждом курсе?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
124,Возможно ли изменить порядок прохождения курсов?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
125,Какие возможности есть для отслеживания прогресса обучения?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
126,"Как узнать, когда появится доступ к новым курсам?",Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
127,Каков порядок появления расписания на курсы?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
128,Где можно найти расписание для курсов?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
129,Как часто обновляется расписание уроков?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
130,Как узнать о новом расписании курсов?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
131,Когда можно ожидать появления расписания?,Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
132,"Есть ли определенное время, когда обновляется расписание курсов?",Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
133,"Каким образом можно быть уверенным, что расписание актуально?",Организация уроков,"Курсы проходят в порядке, указанном в разделе «Моё обучение». Расписание для них будет появляться постепенно.",6
134,"Какие форматы обучения используются в курсах: лекции, практикумы, групповые занятия или индивидуальные консультации?",Организация уроков,"Мы используем разные форматы обучения. Вас ждут лекции и практикумы, групповые занятия и индивидуальные консультации, вебинары и записанные уроки, интервью с предпринимателями и учёными. В процессе обучения вы столкнётесь с несколькими видами курсов:

Видеокурсы с предзаписанными видео, которые вы можете посмотреть в любое время. Чаще всего это подготовительные и вводные курсы, а также курсы от нашей команды. Например: «‎Курс компьютерной грамотности», «Центр карьеры GeekBrains: как мы помогаем студентам в поиске работы» и «‎Итоговые документы об обучении — старт учёбы».
В таких курсах нет домашних заданий, за которые вы получите оценку, но иногда есть задания для самопроверки и закрепления материала.

Вебинарные курсы с онлайн-уроками по расписанию. Если вы не смогли прийти на вебинар, сможете посмотреть его в записи. После урока нужно выполнить домашнее задание, чтобы закрепить материал. Преподаватель или ревьюер проверит работу и поставит за неё оценку. Иногда на таких курсах есть наставник, которому можно задать вопрос по программе.

Курсы смешанного формата включают в себя видеоуроки и вебинары, разные практические задания — для оценки и для самопроверки. Как и на вебинарных курсах, работы проверяет преподаватель или ревьюер.",7
